cantonese_140928_363564-24 3.49 0.11 呢 ni 1
cantonese_140928_363564-24 3.6 0.20 方 fong 1
cantonese_140928_363564-24 3.8 0.25 面 min 6
cantonese_140928_363564-24 4.13 0.21 关 gwaan 1
cantonese_140928_363564-24 4.34 0.10 注 dzy 3
cantonese_140928_363564-24 4.44 0.12 嘅 ge 2
cantonese_140928_363564-24 4.56 0.13 时 si 4
cantonese_140928_363564-24 4.69 0.12 候 hau 6
cantonese_140928_363564-24 4.81 0.14 哩 le 1
cantonese_140928_363564-24 4.95 0.12 就 dzau 6
cantonese_140917_361366-1 0.03 0.06 一 jet 1
cantonese_140917_361366-1 0.09 0.23 半 bun 3
cantonese_140917_361366-1 0.32 0.19 呀 aa 3
cantonese_140917_361366-1 0.75 0.35 发 faat 3
cantonese_140917_361366-1 1.1 0.28 出 choet 1
cantonese_140917_361366-1 1.38 0.24 八 baat 3
cantonese_140917_361366-1 1.62 0.27 号 ho 6
cantonese_140917_361366-1 1.89 0.20 东 dung 1
cantonese_140917_361366-1 2.09 0.26 南 laam 4
cantonese_140917_361366-1 ? ? 烈 ? ?
cantonese_140917_361366-1 2.67 0.27 风 fung 1
cantonese_140917_361366-1 2.94 0.21 或 waak 6
cantonese_140917_361366-1 3.24 0.23 暴 bo 6
cantonese_140917_361366-1 3.47 0.22 风 fung 1
cantonese_140917_361366-1 3.69 0.31 信 soen 3
cantonese_140917_361366-1 4.0 0.25 号 ho 6
cantonese_140917_361366-1 4.25 0.24 噉 gem 2
cantonese_140917_361366-1 4.49 0.31 成 sing 4
cantonese_140917_361366-1 4.8 0.17 为 wai 4
cantonese_140924_362835-15 0.3 0.28 试 si 5
cantonese_140924_362835-15 0.58 0.22 图 to 4
cantonese_140924_362835-15 0.8 0.25 直 dzik 6
cantonese_140924_362835-15 1.05 0.31 接 dzip 3
cantonese_140924_362835-15 1.49 0.09 或 waak 6
cantonese_140924_362835-15 1.58 0.11 者 dze 2
cantonese_140924_362835-15 1.69 0.35 间 gaan 1
cantonese_140924_362835-15 2.04 0.32 接 dzip 3
cantonese_140924_362835-15 2.43 0.27 限 haan 6
cantonese_140924_362835-15 2.7 0.20 制 dzai 3
cantonese_140924_362835-15 2.9 0.17 供 gung 1
cantonese_140924_362835-15 3.07 0.16 应 jing 3
cantonese_140924_362835-15 3.23 0.38 商 soeng 1
cantonese_140924_362835-15 3.64 0.20 供 gung 1
cantonese_140924_362835-15 3.84 0.17 货 fo 3
cantonese_140924_362835-15 4.01 0.20 俾 bei 2
cantonese_140924_362835-15 4.21 0.26 小 sy 2
cantonese_140924_362835-15 4.47 0.15 型 jing 4
cantonese_140924_362835-15 4.62 0.15 嘅 ge 2
cantonese_140924_362835-15 4.77 0.16 连 lin 4
cantonese_140924_362835-15 4.93 0.21 锁 so 2
cantonese_140924_362835-15 5.14 0.53 店 din 3
cantonese_140924_362835-15 5.98 0.15 但 den 6
cantonese_141007_365528-27 0.0 0.18 额 aak 6
cantonese_141007_365528-27 0.22 0.23 外 oi 6
cantonese_141007_365528-27 0.45 0.25 嘅 ge 2
cantonese_141007_365528-27 0.7 0.32 资 dzi 1
cantonese_141007_365528-27 1.02 0.27 金 gem 1
cantonese_141007_365528-27 1.29 0.12 哩 le 1
cantonese_141007_365528-27 1.41 0.17 俾 bei 2
cantonese_141007_365528-27 1.58 0.24 今 gem 1
cantonese_141007_365528-27 1.82 0.24 次 chi 3
cantonese_141007_365528-27 2.06 0.16 嘅 ge 2
cantonese_141007_365528-27 2.22 0.17 任 jem 6
cantonese_141007_365528-27 2.39 0.25 务 mo 6
cantonese_141007_365528-27 2.64 0.20 㗎 gaa 2
cantonese_141007_365528-27 2.87 0.40 噉 gem 2
cantonese_141007_365528-27 3.27 0.09 佢 koey 5
cantonese_141007_365528-27 3.36 0.09 亦 jik 6
cantonese_141007_365528-27 3.45 0.11 都 do 1
cantonese_141007_365528-27 3.56 0.28 相 soeng 1
cantonese_141007_365528-27 3.84 0.20 信 soen 3
cantonese_141007_365528-27 4.04 0.18 哩 le 1
cantonese_141007_365528-27 4.44 0.14 澳 o 3
cantonese_141007_365528-27 4.58 0.12 洲 dzau 1
cantonese_141007_365528-27 4.7 0.19 人 jen 4
cantonese_141007_365528-27 4.89 0.16 系 hai 6
cantonese_141007_365528-27 5.05 0.17 明 ming 4
cantonese_141005_365170-4 0.03 0.10 好 ho 2
cantonese_141005_365170-4 0.13 0.29 慌 fong 1
cantonese_141005_365170-4 0.42 0.09 嘅 ge 2
cantonese_141005_365170-4 0.51 0.27 话 waa 2
cantonese_141005_365170-4 0.78 0.14 哩 le 1
cantonese_141005_365170-4 0.92 0.16 佢 koey 5
cantonese_141005_365170-4 1.08 0.13 地 dei 6
cantonese_141005_365170-4 1.21 0.21 就 dzau 6
cantonese_141005_365170-4 1.42 0.63 会 wuim 5
cantonese_141005_365170-4 2.05 0.42 听 teng 3
cantonese_141005_365170-4 2.47 0.24 政 dzing 3
cantonese_141005_365170-4 2.71 0.18 府 fu 2
cantonese_141005_365170-4 2.89 0.23 嘅 ge 2
cantonese_141005_365170-4 3.12 0.24 讲 gong 2
cantonese_141005_365170-4 3.36 0.20 法 faat 3
cantonese_141005_365170-4 3.56 0.08 啦 laa 1
cantonese_141005_365170-4 3.64 0.18 譬 pei 3
cantonese_141005_365170-4 3.82 0.08 如 jy 4
cantonese_141005_365170-4 3.9 0.06 话 waa 2
cantonese_141005_365170-4 3.96 0.09 好 ho 2
cantonese_141005_365170-4 4.05 0.17 似 chi 5
cantonese_141005_365170-4 4.22 0.18 系 hai 6
cantonese_141005_365170-4 4.61 0.13 世 sai 3
cantonese_141005_365170-4 4.74 0.11 界 gai 3
cantonese_141005_365170-4 4.85 0.16 卫 wai 6
cantonese_141005_365170-4 5.01 0.17 生 seng 1
cantonese_141005_365170-4 5.18 0.13 组 dzo 2
cantonese_141005_365170-4 5.31 0.19 织 dzik 1
cantonese_140924_362835-14 0.11 0.06 洲 dzau 1
cantonese_140924_362835-14 0.17 0.20 两 loeng 5
cantonese_140924_362835-14 0.37 0.15 大 dai 6
cantonese_140924_362835-14 0.52 0.21 超 chy 1
cantonese_140924_362835-14 0.73 0.16 市 si 5
cantonese_140924_362835-14 0.89 0.19 集 dzaap 6
cantonese_140924_362835-14 1.08 0.68 团 tyn 4
cantonese_140924_362835-14 2.17 0.14 以 ji 5
cantonese_140924_362835-14 2.31 0.20 超 chy 1
cantonese_140924_362835-14 2.51 0.14 市 si 5
cantonese_140924_362835-14 2.65 0.18 为 wai 4
cantonese_140924_362835-14 2.83 0.28 例 lai 6
cantonese_140924_362835-14 3.36 0.17 检 gim 2
cantonese_140924_362835-14 3.53 0.16 讨 to 2
cantonese_140924_362835-14 3.69 0.17 小 sy 2
cantonese_140924_362835-14 3.86 0.16 组 dzo 2
cantonese_140924_362835-14 4.02 0.13 认 jing 6
cantonese_140924_362835-14 4.15 0.34 为 wai 4
cantonese_140924_362835-14 4.67 0.26 大 dai 6
cantonese_140924_362835-14 4.93 0.22 型 jing 4
cantonese_140924_362835-14 5.15 0.24 超 chy 1
cantonese_140924_362835-14 5.39 0.24 市 si 5
cantonese_140924_362835-14 5.66 0.14 连 lin 4
cantonese_140924_362835-14 5.8 0.19 锁 so 2
cantonese_140924_362835-14 5.99 0.21 店 din 3
cantonese_140926_363198-18 0.42 0.29 噉 gem 2
cantonese_140926_363198-18 0.71 0.94 就 dzau 6
cantonese_140926_363198-18 1.78 0.11 不 bet 1
cantonese_140926_363198-18 1.89 0.26 满 mun 5
cantonese_140926_363198-18 2.15 0.52 噉 gem 2
cantonese_140926_363198-18 2.7 0.38 喺 hai 2
cantonese_140926_363198-18 3.08 0.25 强 koeng 5
cantonese_140926_363198-18 3.33 0.17 大 dai 6
cantonese_140926_363198-18 3.56 0.10 压 aat 3
cantonese_140926_363198-18 3.66 0.12 力 lik 6
cantonese_140926_363198-18 3.81 0.18 之 dzi 1
cantonese_140926_363198-18 3.99 0.08 下 haa 5
cantonese_140926_363198-18 4.07 0.10 都 do 1
cantonese_140926_363198-18 4.17 0.12 冇 mo 2
cantonese_140926_363198-18 4.29 0.18 办 baan 6
cantonese_140926_363198-18 4.47 0.17 法 faat 3
cantonese_140926_363198-18 4.64 0.09 都 do 1
cantonese_140926_363198-18 4.73 0.16 要 jy 3
cantonese_140926_363198-18 4.93 0.23 辞 chi 4
cantonese_140916_361202-22 0.08 0.05 嘅 ge 2
cantonese_140916_361202-22 0.13 0.24 啫 dze 1
cantonese_140916_361202-22 0.37 0.63 顾 gu 3
cantonese_140916_361202-22 1.14 0.12 客 haak 3
cantonese_140916_361202-22 1.26 0.22 排 pai 4
cantonese_140916_361202-22 1.48 0.13 队 doey 6
cantonese_140916_361202-22 1.61 0.19 畀 bei 2
cantonese_140916_361202-22 1.8 0.30 钱 chin 2
cantonese_140916_361202-22 2.13 0.25 往 wong 5
cantonese_140916_361202-22 2.38 0.19 往 wong 5
cantonese_140916_361202-22 2.57 0.12 要 jy 3
cantonese_140916_361202-22 2.69 0.20 等 deng 2
cantonese_140916_361202-22 2.89 0.21 成 sing 4
cantonese_140916_361202-22 3.1 0.37 半 bun 3
cantonese_140916_361202-22 3.47 0.20 个 go 3
cantonese_140916_361202-22 3.67 0.30 钟 dzung 1
cantonese_140916_361202-22 4.0 0.15 至 dzi 3
cantonese_140916_361202-22 4.15 0.13 到 do 3
cantonese_140916_361202-22 4.28 0.33 四 sei 3
cantonese_140916_361202-22 4.66 0.21 十 aam 6
cantonese_140916_361202-22 4.87 0.17 分 fen 1
cantonese_140927_363450-20 0.1 0.12 信 soen 3
cantonese_140927_363450-20 0.22 0.35 话 waa 2
cantonese_140927_363450-20 0.93 0.18 移 ji 4
cantonese_140927_363450-20 1.25 0.23 居 gaan 1
cantonese_140927_363450-20 ? ? 柬 ? ?
cantonese_140927_363450-20 1.48 0.13 埔 bo 3
cantonese_140927_363450-20 1.61 0.31 寨 dzai 6
cantonese_140927_363450-20 1.92 0.14 系 hai 6
cantonese_140927_363450-20 2.06 0.20 自 dzi 6
cantonese_140927_363450-20 2.26 0.26 愿 jyn 6
cantonese_140927_363450-20 2.52 0.27 㗎 gaa 2
cantonese_140927_363450-20 3.17 0.11 如 jy 4
cantonese_140927_363450-20 3.28 0.22 果 go 3
cantonese_140927_363450-20 3.5 0.22 难 laan 6
cantonese_140927_363450-20 3.72 0.18 民 men 4
cantonese_140927_363450-20 3.9 0.22 拒 koey 5
cantonese_140927_363450-20 4.12 0.15 绝 dzyt 6
cantonese_140927_363450-20 4.27 0.09 嘅 ge 2
cantonese_140927_363450-20 4.36 0.38 话 waa 2
cantonese_140927_363450-20 4.82 0.14 佢 koey 5
cantonese_140927_363450-20 4.96 0.09 地 dei 6
cantonese_140927_363450-20 5.05 0.20 可 ho 2
cantonese_140927_363450-20 5.25 0.38 以 ji 5
cantonese_140927_363450-20 5.66 0.13 留 lau 4
cantonese_140927_363450-20 5.79 0.26 番 faan 1
cantonese_140925_363090-29 0.03 0.06 用 jyng 6
cantonese_140925_363090-29 0.09 0.25 语 jy 5
cantonese_140925_363090-29 0.69 0.18 敢 gem 2
cantonese_140925_363090-29 0.99 0.21 出 choet 1
cantonese_140925_363090-29 1.2 0.22 头 tau 4
cantonese_140925_363090-29 1.42 0.12 嘅 ge 2
cantonese_140925_363090-29 1.54 0.33 鸟 ly 5
cantonese_140925_363090-29 1.9 0.29 先 sin 1
cantonese_140925_363090-29 2.19 0.23 至 dzi 3
cantonese_140925_363090-29 2.45 0.23 配 pui 3
cantonese_140925_363090-29 2.68 0.28 哩 le 1
cantonese_140925_363090-29 3.02 0.20 飞 fei 1
cantonese_140925_363090-29 3.22 0.14 得 dek 1
cantonese_140925_363090-29 3.49 0.24 更 geng 3
cantonese_140925_363090-29 3.73 0.20 加 gaa 1
cantonese_140925_363090-29 3.93 0.33 远 jyn 5
cantonese_140925_363090-29 4.33 0.34 噉 gem 2
cantonese_140925_363090-29 4.67 0.16 话 waa 2
cantonese_141005_365168-14 0.06 0.07 会 wui 5
cantonese_141005_365168-14 0.13 0.24 议 ji 5
cantonese_141005_365168-14 0.62 0.12 其 kei 4
cantonese_141005_365168-14 0.74 0.23 间 gaan 1
cantonese_141005_365168-14 0.97 0.10 亦 jik 6
cantonese_141005_365168-14 1.07 0.15 都 do 1
cantonese_141005_365168-14 1.22 0.29 取 dek 2
cantonese_141005_365168-14 1.54 0.10 得 jet 1
cantonese_141005_365168-14 1.64 0.16 一 di 1
cantonese_141005_365168-14 ? ? 啲 ? ?
cantonese_141005_365168-14 1.8 0.11 嘅 ge 2
cantonese_141005_365168-14 1.91 0.22 成 sing 4
cantonese_141005_365168-14 2.13 0.19 果 go 3
cantonese_141005_365168-14 2.32 0.42 譬 pei 3
cantonese_141005_365168-14 2.74 0.11 如 jy 4
cantonese_141005_365168-14 2.85 0.10 好 ho 2
cantonese_141005_365168-14 2.95 0.12 似 chi 5
cantonese_141005_365168-14 3.07 0.18 话 waa 2
cantonese_141005_365168-14 3.25 0.22 通 tung 1
cantonese_141005_365168-14 3.47 0.14 过 go 3
cantonese_141005_365168-14 3.61 0.28 左 dzo 2
cantonese_141005_365168-14 3.89 0.10 呢 le 1
cantonese_141005_365168-14 3.99 0.13 个 go 3
cantonese_141005_365168-14 4.12 0.16 排 pai 4
cantonese_141005_365168-14 4.28 0.22 碳 taan 3
cantonese_141005_365168-14 4.5 0.24 税 soey 3
cantonese_141005_365168-14 4.74 0.12 同 tung 4
cantonese_141005_365168-14 4.86 0.28 埋 mai 4
cantonese_141005_365170-18 0.13 0.48 因 jen 1
cantonese_141005_365170-18 0.61 0.21 为 wai 4
cantonese_141005_365170-18 ? ? 伊 ? ?
cantonese_141005_365170-18 0.9 0.28 波 bo 1
cantonese_141005_365170-18 1.18 0.07 拉 lai 1
cantonese_141005_365170-18 1.25 0.28 病 beng 6
cantonese_141005_365170-18 1.53 0.18 毒 duk 6
cantonese_141005_365170-18 1.71 0.19 至 dzi 3
cantonese_141005_365170-18 1.9 0.18 今 gem 1
cantonese_141005_365170-18 2.08 0.13 嚟 lai 4
cantonese_141005_365170-18 2.21 0.29 讲 gong 2
cantonese_141005_365170-18 2.53 0.27 哩 le 1
cantonese_141005_365170-18 2.8 0.35 受 sau 6
cantonese_141005_365170-18 3.15 0.24 感 gem 2
cantonese_141005_365170-18 3.39 0.16 染 jim 5
cantonese_141005_365170-18 3.55 0.14 同 tung 4
cantonese_141005_365170-18 3.69 0.36 埋 mai 4
cantonese_141005_365170-18 4.08 0.27 死 sei 2
cantonese_141005_365170-18 4.35 0.24 亡 mong 4
cantonese_141005_365170-18 4.59 0.29 嘅 ge 2
cantonese_141005_365170-18 4.88 0.21 人 jen 4
cantonese_141005_365170-18 5.24 0.21 数 so 3
cantonese_141005_365170-18 5.45 0.16 哩 le 1
cantonese_141005_365170-18 5.61 0.15 佢 koey 5
cantonese_141005_365170-18 5.76 0.22 地 dei 6
cantonese_140916_361200-1 0.06 0.09 组 dzo 2
cantonese_140916_361200-1 0.15 0.26 织 dzik 1
cantonese_140916_361200-1 0.71 0.13 英 jing 1
cantonese_140916_361200-1 0.84 0.15 文 men 2
cantonese_140916_361200-1 0.99 0.19 简 gaan 2
cantonese_140916_361200-1 1.18 0.30 称 ching 1
cantonese_140916_361200-1 1.95 0.83 发 faat 3
cantonese_140916_361200-1 3.13 0.16 表 by 2
cantonese_140916_361200-1 3.29 0.14 佢 koey 5
cantonese_140916_361200-1 3.43 0.22 地 dei 6
cantonese_140916_361200-1 3.65 0.23 最 dzoey 3
cantonese_140916_361200-1 3.88 0.18 新 sen 1
cantonese_140916_361200-1 4.06 0.11 嘅 ge 2
cantonese_140916_361200-1 4.17 0.19 研 jin 4
cantonese_140916_361200-1 4.36 0.17 究 kau 3
cantonese_140916_361200-1 4.53 0.18 报 bo 3
cantonese_140916_361200-1 4.71 0.35 告 go 3
