cantonese_140917_361320-25 433161213244134452415653
cantonese_140917_361320-26 1326615254612166166251
cantonese_140917_361320-27 26332432161224115351643443
cantonese_140917_361320-28 62352156242154561241145252221
cantonese_140917_361320-29 4525643642112214414113533
cantonese_140917_361366-01 13331361461661362441
cantonese_140917_361366-02 141261336142436141324
cantonese_140917_361366-03 566614653364113452661261
cantonese_140917_361366-04 35621344426365416524161
cantonese_140917_361366-05 64112261116163222513
cantonese_140917_361366-06 53124121624612224261614
cantonese_140917_361366-07 6626125431613135241366
cantonese_140917_361366-08 61524236111641652161
cantonese_140917_361366-09 1311164423233412136161
cantonese_140917_361366-10 162263412544211144541
cantonese_140917_361366-11 122615461261141163132
cantonese_140917_361366-12 4212154121664635
cantonese_140917_361366-13 44466121136231215133
cantonese_140917_361366-14 3214162321462413121
cantonese_140917_361366-15 1663616316116363121
cantonese_140917_361366-16 136162131232321141
cantonese_140917_361366-17 2115361621163626613
cantonese_140917_361366-18 462213562116424116116
cantonese_140917_361366-19 164162415452122516214
cantonese_140917_361366-20 11662212142422532536
cantonese_140917_361366-21 614616624611163152115
cantonese_140917_361366-22 2164116322442161316
cantonese_140917_361366-23 642462662114163234362
cantonese_140917_361366-24 22132121362216164254114
cantonese_140917_361366-25 46566126222115432163
cantonese_140917_361366-26 5116234142146544326
cantonese_140917_361366-27 115462316621312116
cantonese_140917_361366-28 13115262312266361115416
cantonese_140917_361366-29 536641166233124162311
cantonese_140917_361366-30 32663211661632121644
cantonese_140917_361368-01 312426414521646161133
cantonese_140917_361368-02 3224152114121211335434
cantonese_140917_361368-03 651314614431143146616261
cantonese_140917_361368-04 235662611634152624632
cantonese_140917_361368-05 5131512441411636121256215
cantonese_140917_361368-07 16162145216462256126661
cantonese_140917_361368-08 112162613642141621131552
cantonese_140917_361368-09 25611351231156162221435212242
cantonese_140917_361368-10 221611546441266261162
cantonese_140917_361368-11 111111326512362332115161
cantonese_140917_361368-12 11632114214522636161
cantonese_140917_361368-13 46544421132361615112
cantonese_140917_361368-14 13145225613121662415
cantonese_140917_361368-15 5621313631562443615116
cantonese_140917_361368-16 56363142424415314121
cantonese_140917_361368-19 6641113216133462163215
cantonese_140917_361368-20 561166123641212661
cantonese_140917_361368-21 4111111252112325613111
cantonese_140917_361368-22 1411321316255161223462243
cantonese_140917_361368-23 65662214215314161324262161
cantonese_140917_361368-26 133214116216131511414
cantonese_140917_361368-27 631136435112362615
cantonese_140917_361368-28 44334164115643
cantonese_140917_361368-29 3312443642423364466
cantonese_140917_361368-30 24123316424212415
cantonese_140918_361554-01 25616563131424655161666261
cantonese_140918_361554-02 6422654316215622261362
cantonese_140918_361554-03 36313641255612566312256
cantonese_140918_361554-04 164136246525412211653364313
cantonese_140918_361554-05 52121625544311234564236156
cantonese_140918_361554-06 625221136222316155216134666
cantonese_140918_361554-07 35514535516632561652122663
cantonese_140918_361554-08 1362162634563143256521
cantonese_140918_361554-09 25624313112152452246143332
cantonese_140918_361554-10 255663121455136262144
cantonese_140918_361554-11 5642461256165234553221624656646
cantonese_140918_361554-13 4145311622415621565316225165
cantonese_140918_361554-14 563666363253612231162545625224
cantonese_140918_361554-16 13124664511246114135366151242
cantonese_140918_361554-17 1426112263162264236146124
cantonese_140918_361554-18 1612166316422251666134
cantonese_140918_361554-19 22561221256325311566254663
cantonese_140918_361554-20 116556556225622156361435622
cantonese_140918_361554-21 34511151453662166114611622461616
cantonese_140918_361554-22 35154234514241663311214643
cantonese_140918_361554-23 62341132246136623413233341346
cantonese_140918_361554-24 22233243361362313433611
cantonese_140918_361554-25 355633246156625355631362136464653
cantonese_140918_361554-26 326112435211246566261526452
cantonese_140918_361554-27 43511514621221256316315
cantonese_140918_361554-28 3613321121342662563345251
cantonese_140918_361554-29 2213252122133122134113452
cantonese_140918_361554-30 36412561235612251143222
cantonese_140918_361606-01 65135132316431465214153133232
cantonese_140918_361606-02 236623114645616163642461161661
cantonese_140918_361606-03 13314166336641612136356213
cantonese_140918_361606-05 6614611441211232146612424
cantonese_140918_361606-06 42121342663236535121152615
cantonese_140918_361606-07 4112461622131123636644214
cantonese_140918_361606-08 361321232622414431132623
cantonese_140918_361606-09 1431215646161212123661161666
cantonese_140918_361606-10 356332416361324633341114
cantonese_140918_361606-11 4116636616322143261243126
cantonese_140918_361606-12 1161311111
cantonese_140918_361606-16 111322616412116162632351
cantonese_140918_361606-17 21466511261242262161316
cantonese_140918_361606-18 11442624562143446126131
cantonese_140918_361606-19 56162141165361413462122214
cantonese_140918_361606-20 4242321361241612341322134
cantonese_140918_361606-21 43133122361313212444
cantonese_140918_361606-22 4322246316662662256161
cantonese_140918_361606-23 616642131344432312514262
cantonese_140918_361606-24 211366133213366
cantonese_140918_361606-25 126121652416316121211112316
cantonese_140918_361606-27 56411133363262145623121
cantonese_140918_361606-28 13231643154232621612341
cantonese_140918_361606-29 143565661164242113266151
cantonese_140918_361606-30 63111221354134431111632145
cantonese_140924_362835-01 236566443642313322131356
cantonese_140924_362835-02 113422551634466236416344
cantonese_140924_362835-03 6261663211344432263541313
cantonese_140924_362835-04 36246666244262314331225
cantonese_140924_362835-05 43122116121422321311641312
cantonese_140924_362835-06 62566246234634311223321643
cantonese_140924_362835-07 5463223133316343611333621
cantonese_140924_362835-08 566335561626431316132151
cantonese_140924_362835-09 166636133631313355211
cantonese_140924_362835-10 43613631213641411625666
cantonese_140924_362835-11 213326311421116334116633133
cantonese_140924_362835-12 6321663626443554213643132
cantonese_140924_362835-13 26315431626234621353642443
cantonese_140924_362835-14 1561564515462222646415423
cantonese_140924_362835-15 546362136313113224242366
cantonese_140924_362835-16 43351236166622136624445346241
cantonese_140924_362835-17 1613622363341111665
cantonese_140924_362835-18 62541365661134111133131662
cantonese_140924_362835-19 35236154133411161322613
cantonese_140924_362835-20 34562266323153615252462
cantonese_140924_362835-21 44511564231434663556212
cantonese_140924_362835-22 6431246633634265
cantonese_140924_362835-24 122334466223344653312121
cantonese_140924_362835-25 26233231162261233224312
cantonese_140924_362835-26 14164641613242516616321214
cantonese_140924_362835-27 26213133566642664664461
cantonese_140924_362835-28 426236112616362463562223145
cantonese_140924_362835-29 56231416656162356213635613262
cantonese_140924_362835-30 3626321421123133161351626163
cantonese_140925_362959-01 44223212131215412326213162162
cantonese_140925_362959-02 14231662561122453613133611
cantonese_140925_362959-04 55216221626313311523342162
cantonese_140925_362959-05 35663261666112233243322351
cantonese_140925_362959-06 1161362242416411435121165131
cantonese_140925_362959-07 1266663313565323342626561262
cantonese_140925_362959-08 2662146153446251621225112161
cantonese_140925_362959-09 2516263536612331226156144342
cantonese_140925_362959-10 161415623566313311256221266
cantonese_140925_362959-12 3224615124221412666351626611
cantonese_140925_362959-13 4362113316151316111226321
cantonese_140925_362959-14 1361311432212621666161312131
cantonese_140925_362959-15 114321134334211311356163225161
cantonese_140925_362959-17 41223332146453125361211143
cantonese_140925_362959-18 2124233323516222656161131323
cantonese_140925_362959-19 12562123614256325621316363
cantonese_140925_362959-21 141312216361361262131616111332
cantonese_140925_362959-22 61413631132633265214314166312
cantonese_140925_362959-23 5422224161631616221314666163112
cantonese_140925_362959-24 643225156161531121261122661136132
cantonese_140925_362959-25 4213621531152131616511663361
cantonese_140925_362959-26 521333613212233246151233116
cantonese_140925_362959-27 416116666213652214626162324511
cantonese_140925_362959-29 55116616345445146442214116152
cantonese_140925_362959-30 1126521252411445114421634611
cantonese_140925_363090-01 44611335131633364421
cantonese_140925_363090-02 141243622211641663254
cantonese_140925_363090-03 16136434125422616312265
cantonese_140925_363090-04 5312126231221613431312126
cantonese_140925_363090-05 653123442131362365433
cantonese_140925_363090-06 364244156135441145251262
cantonese_140925_363090-07 1511433446663131323354
cantonese_140925_363090-08 231431663454131111
cantonese_140925_363090-09 21246623431542643624415613
cantonese_140925_363090-10 242523133266435246124
cantonese_140925_363090-11 42166264323232611
cantonese_140925_363090-12 423543113362361314621442
cantonese_140925_363090-13 25412163613132444461
cantonese_140925_363090-14 132524414541361326646133
cantonese_140925_363090-15 1115223161361312112142
cantonese_140925_363090-16 51511233522366133112613546
cantonese_140925_363090-17 664132542566164624523
cantonese_140925_363090-18 13166513464441324666225
cantonese_140925_363090-19 4232562412164624614231
cantonese_140925_363090-20 126156122156144133426
cantonese_140925_363090-21 4414463113221123546313
cantonese_140925_363090-22 52314546113131623146
cantonese_140925_363090-23 53131254612613363454
cantonese_140925_363090-24 31362611266225644661244543
cantonese_140925_363090-25 12152461156622414554264
cantonese_140925_363090-26 4542651662624623116152
cantonese_140925_363090-27 14651413423216313425416
cantonese_140925_363090-28 64345413526422662242336
cantonese_140925_363090-29 6521425133111315224
cantonese_140925_363090-30 3114136421323163542214
cantonese_140926_363178-01 16164633122166336112462
cantonese_140926_363178-02 2412611266114161266526462
cantonese_140926_363178-03 335412611222314653132633
cantonese_140926_363178-04 34366451522342233466
cantonese_140926_363178-05 316312611223316212311234
cantonese_140926_363178-06 42312442313312314215242
cantonese_140926_363178-07 425136616513331611213113
cantonese_140926_363178-08 111511415644212443153
cantonese_140926_363178-09 14541213314132331634315
cantonese_140926_363178-10 46436622561123343132
cantonese_140926_363178-11 62564341232243165112
cantonese_140926_363178-12 12664626352463312211264
cantonese_140926_363178-13 4343536336112214161126666
cantonese_140926_363178-14 14351361566614622552631
cantonese_140926_363178-15 33316112331644636566235
cantonese_140926_363178-16 261422121351222414312611
cantonese_140926_363178-17 2356231323416214422
cantonese_140926_363178-18 261165431223226356431231315
cantonese_140926_363178-19 26325613152113113214462
cantonese_140926_363178-20 4144222114436132611436
cantonese_140926_363178-21 44541162263564363256112
cantonese_140926_363178-22 2453226441436161261522
cantonese_140926_363178-23 26416622533131126411
cantonese_140926_363178-24 534412211665416125465
cantonese_140926_363178-25 26113543261122431164633
cantonese_140926_363178-26 32211412611216442446641
cantonese_140926_363178-27 14166463312216633611246
cantonese_140926_363178-28 61133312441231412634336
cantonese_140926_363178-29 614464111416466122613
cantonese_140926_363178-30 654611243436546532162
cantonese_140926_363198-01 1361151326125212421413
cantonese_140926_363198-02 65223416252226261311321436
cantonese_140926_363198-03 51246425416131
cantonese_140926_363198-04 14413141513211
cantonese_140926_363198-05 642111161662322251616
cantonese_140926_363198-06 61621462114161522422161
cantonese_140926_363198-07 1214144324443431442664
cantonese_140926_363198-08 2564654556412222311661263246
cantonese_140926_363198-09 1653621326641436411
cantonese_140926_363198-10 66233241624614311361412
cantonese_140926_363198-11 23323616213566266255111
cantonese_140926_363198-12 1612354113342323123113
cantonese_140926_363198-13 334166125432422161652612
cantonese_140926_363198-14 11132241661666626616
cantonese_140926_363198-15 1221656112142123212164112623
cantonese_140926_363198-16 24616412416664224366416165
cantonese_140926_363198-17 1125411314642111231
cantonese_140926_363198-18 26152256361512631343
cantonese_140926_363198-19 43641326641312213166156
cantonese_140926_363198-20 21362261116252351342523641262
cantonese_140926_363198-21 232541414326616613521651
cantonese_140926_363198-22 1416224354433263641552631
cantonese_140926_363198-23 1113231612113262663221141
cantonese_140926_363198-24 642124645432161116522
cantonese_140926_363198-25 6131661322431633222116534
cantonese_140926_363198-26 1323222131655422122664142636
cantonese_140926_363198-27 6462626333111641224
cantonese_140926_363198-28 65666226551513131662
cantonese_140926_363198-29 532664131222316111656125
cantonese_140926_363198-30 51232461641166121332561313
cantonese_140926_363222-01 3114112211565231416644211
cantonese_140926_363222-03 636523111315231641662161421
cantonese_140926_363222-04 241416146216263545251662211
cantonese_140926_363222-05 42641561323133126632613
cantonese_140926_363222-06 163115614546115113661633212
cantonese_140926_363222-07 4112151312542431616266
cantonese_140926_363222-08 324256146641121513166615
cantonese_140926_363222-09 25616321116566462152122256
cantonese_140926_363222-10 45232144563216461146321626
cantonese_140926_363222-11 612414631144134413
cantonese_140926_363222-13 16623361615431163216321125
cantonese_140926_363222-14 234326216664161141223123
cantonese_140926_363222-15 41233123621632326365121
cantonese_140926_363222-16 44111265141634362261235163
cantonese_140926_363222-17 3651136113413461226215642316
cantonese_140926_363222-19 562246142512236646611
cantonese_140926_363222-20 141646215241224166614136
cantonese_140926_363222-21 3311315214432212646245
cantonese_140926_363222-23 316331511611632523241361
cantonese_140926_363222-24 26226246162611626463161
cantonese_140926_363222-27 1614545124113152241222
cantonese_140926_363222-28 2531122425236424516144316522
cantonese_140926_363222-30 151431212225644131463151311421
cantonese_140926_363228-02 1125421414115135211121363
cantonese_140926_363228-03 43251316211161112252562221
cantonese_140926_363228-05 23512121111653416362436
cantonese_140926_363228-09 322614366155313165223
cantonese_140926_363228-10 31461421464621131412114563
cantonese_140926_363228-11 3251342256254631311222634312
cantonese_140926_363228-16 353161232422531126422166351
cantonese_140926_363228-17 251561211315162662216166122
cantonese_140926_363228-19 132411531114212526315223233
cantonese_140926_363228-21 33151455331125265113545
cantonese_140926_363228-26 552425132122265134641515664122
cantonese_140926_363228-27 26651666153513616361526425354
cantonese_140926_363228-28 1554416212661626614611134161222
cantonese_140926_363228-29 253351223256623242515135212256
cantonese_140926_363228-30 5163212211353125113531142311233146
cantonese_140926_363298-01 415131434214616164143
cantonese_140926_363298-02 22161632352322662116246
cantonese_140926_363298-03 2214244465262516121111
cantonese_140926_363298-04 12311141442223355622
cantonese_140926_363298-05 46414233156543131146636
cantonese_140926_363298-06 162412432456312322565633
cantonese_140926_363298-07 3564444632265551611446
cantonese_140926_363298-08 6234532642166226243156
cantonese_140926_363298-09 6661136616231261466
cantonese_140926_363298-10 6364621266363266356
cantonese_140926_363298-11 16166663113551323664
cantonese_140926_363298-12 213146666361336616631
cantonese_140926_363298-13 314331144321321616131
cantonese_140926_363298-14 16133326663242134216115
cantonese_140926_363298-15 61623213221314112151
cantonese_140926_363298-16 346334134413523643226312
cantonese_140926_363298-17 51633613213132146342
cantonese_140926_363298-18 31211342121163616223213
cantonese_140926_363298-19 2664166326114662662221
cantonese_140926_363298-20 3142464113316116563
cantonese_140926_363298-21 54261163633611423211146
cantonese_140926_363298-22 3215142223215141132246
cantonese_140926_363298-23 24321615416132162144441
cantonese_140926_363298-24 31462614664426343141461631
cantonese_140926_363298-25 51641246143231533343124
cantonese_140926_363298-26 224333113216165366311246
cantonese_140926_363298-27 2521426666362156416264
cantonese_140926_363298-28 1412141126513132211
cantonese_140926_363298-29 1452161136616261651132
cantonese_140926_363298-30 261114262511346632461
cantonese_140926_363306-05 421616161416145622561361
cantonese_140926_363306-06 4214534266215651113246432
cantonese_140926_363306-07 156123412116214641
cantonese_140926_363306-08 1514356452411611346461313513
cantonese_140926_363306-11 232132516631346411631422163
cantonese_140926_363306-12 314355342661631221614133322433
cantonese_140926_363306-16 63125624613222141252163661
cantonese_140926_363306-17 612544621161366124241133321
cantonese_140926_363306-18 333612123621116311136213142
cantonese_140926_363306-19 125613266236222514622461121
cantonese_140926_363306-20 1566311144112434414344226
cantonese_140926_363306-21 6156312134612411611131665112
cantonese_140926_363306-22 13132225622216125613123226166
cantonese_140926_363306-23 646116212614612411242411525
cantonese_140926_363306-25 1213514143441413121266
cantonese_140926_363306-26 561634132132161321111114412
cantonese_140926_363306-28 3145661411214152121462116522
cantonese_140926_363306-29 122361412532112226614
cantonese_140926_363306-30 516515622116633224526
cantonese_140927_363424-01 11432261113361321242643612256
cantonese_140927_363424-04 6126125166162223556613213263243
cantonese_140927_363424-05 54616116211326436312552322431652
cantonese_140927_363424-06 22212661661323266136614615524162
cantonese_140927_363424-07 56362143523116624611256446421553
cantonese_140927_363424-11 116155323225421163114624364144361623
cantonese_140927_363424-17 1162542214334552212425621634121
cantonese_140927_363424-25 21212611466164654661665616415446546
cantonese_140927_363424-29 43512124132216246163342322634
cantonese_140927_363450-01 642626135363425514112642
cantonese_140927_363450-02 452142142236123562116131
cantonese_140927_363450-03 64221446465361115163562
cantonese_140927_363450-04 2163526434352311332316
cantonese_140927_363450-05 444215614163556266422312
cantonese_140927_363450-06 3366255244362253126114436
cantonese_140927_363450-07 211513634516366646624
cantonese_140927_363450-08 42316113313242366423556625
cantonese_140927_363450-09 6641323643566326563561
cantonese_140927_363450-10 4261214135414413221235
cantonese_140927_363450-11 446623445143236442621322
cantonese_140927_363450-12 6
cantonese_140927_363450-18 4642523322532663224132623
cantonese_140927_363450-19 66214445663664226446465
cantonese_140927_363450-20 3241236666243645622562541
cantonese_140927_363450-21 16412113652114256123236264
cantonese_140927_363450-22 4362632135536246236216
cantonese_140927_363450-24 126556313235264344113
cantonese_140927_363450-25 1643161422632466655
cantonese_140927_363450-26 4644134446445642132316
cantonese_140927_363450-27 3314634411536445633145213
cantonese_140927_363450-28 23445263446465621435136
cantonese_140927_363450-29 661633164555161323163624
cantonese_140927_363450-30 112546462362645646213
cantonese_140928_363564-01 2162616131266322344522
cantonese_140928_363564-02 52464432612541326211625231422
cantonese_140928_363564-03 161612451522152116211522
cantonese_140928_363564-04 11313345341213113123642
cantonese_140928_363564-05 5513262213121624216113262
cantonese_140928_363564-06 6564224626216136632221325
cantonese_140928_363564-07 22622523211323121656312
cantonese_140928_363564-08 5441345155112635311121323
cantonese_140928_363564-09 2411134516524122131642526213
cantonese_140928_363564-10 112112216332424113231122
cantonese_140928_363564-11 211334551124251336513331162263
cantonese_140928_363564-12 1112231121421246212231
cantonese_140928_363564-13 222133352162136211223561
cantonese_140928_363564-14 111216312241134511252614166253
cantonese_140928_363564-15 1122316644516113566612146
cantonese_140928_363564-16 211161265231322134316252141
cantonese_140928_363564-17 162136461326266132226316261326
cantonese_140928_363564-18 2426462133255116212656121263
cantonese_140928_363564-19 21161161325315621336264246363
cantonese_140928_363564-20 1313262213634256113224266
cantonese_140928_363564-21 415625231213412624252323164465
cantonese_140928_363564-22 4323162322131316324162521216226
cantonese_140928_363564-23 25623616132131632213232132616613166
cantonese_140928_363564-24 66131314222561411621311613246166
cantonese_140928_363564-25 44166256211634115411346646121466312
cantonese_140928_363564-27 644145125641661121566321222263
cantonese_140928_363564-28 6615311342536646311223213
cantonese_140928_363564-29 66231213321256261411213135216413
cantonese_140928_363564-30 44262114151455225342545
cantonese_141004_365076-01 1361143611221626413251
cantonese_141004_365076-02 21625246264464226663
cantonese_141004_365076-03 651265316266611133111663
cantonese_141004_365076-05 4361216111431162646314456
cantonese_141004_365076-06 6111645113322521226423
cantonese_141004_365076-07 31231613163643152121143
cantonese_141004_365076-08 343212134262154631163311
cantonese_141004_365076-09 64136113351114131413
cantonese_141004_365076-10 3142111213666661265634
cantonese_141004_365076-11 6616616426266623166163
cantonese_141004_365076-12 156315332663541533211
cantonese_141004_365076-13 16641356212114321533313
cantonese_141004_365076-14 3656654631531336324441
cantonese_141004_365076-15 666636164626266521666241
cantonese_141004_365076-16 1423644623143466241
cantonese_141004_365076-17 11432513166631461242513
cantonese_141004_365076-18 331112121316145316324
cantonese_141004_365076-19 46316226146266163613261
cantonese_141004_365076-22 1114652335621115116321
cantonese_141004_365076-23 4411432664565126441526
cantonese_141004_365076-24 6212413252441111321633
cantonese_141004_365076-25 44545346516166664122325
cantonese_141004_365076-26 636232561122143141361
cantonese_141004_365076-27 36256413313636265
cantonese_141004_365076-28 4621133223216666343
cantonese_141004_365076-29 541231653632226211436
cantonese_141004_365076-30 121646133161335614264
cantonese_141004_365094-01 421461416466145152434651646
cantonese_141004_365094-02 342123463421531416513432462
cantonese_141004_365094-03 22653152221256123114232662
cantonese_141004_365094-04 1111231534416611141226
cantonese_141004_365094-05 3141651332123421511632421
cantonese_141004_365094-06 1612166111321622343635
cantonese_141004_365094-07 34622612222641231621636
cantonese_141004_365094-08 326263335314161362221
cantonese_141004_365094-09 6356543256222661113611
cantonese_141004_365094-10 6365222231316136131626
cantonese_141004_365094-11 63622662641521116634162
cantonese_141004_365094-12 3661111361116631112513
cantonese_141004_365094-13 231416666116461662611112256
cantonese_141004_365094-14 6154166412223166132621146116
cantonese_141004_365094-15 23631416252346256255332233621
cantonese_141004_365094-16 461311132443321621211
cantonese_141004_365094-17 321625513143412132516131
cantonese_141004_365094-18 1462231661315141211
cantonese_141004_365094-19 44166141122111226262
cantonese_141004_365094-20 3316151151626261151612122
cantonese_141004_365094-21 2634551252441662624323613522
cantonese_141004_365094-22 216564153146213212411
cantonese_141004_365094-23 132613266165364224
cantonese_141004_365094-24 66611136116631131462
cantonese_141004_365094-25 2621255521222666111214245
cantonese_141004_365094-26 1654416233165233121
cantonese_141004_365094-27 54566362621124616625626
cantonese_141004_365094-28 2151136446413121154116
cantonese_141004_365094-29 2533166331514262615145456
cantonese_141004_365094-30 13141533362141216233161
cantonese_141005_365168-01 633643341141333162412665223
cantonese_141005_365168-02 61433144643211542432232526
cantonese_141005_365168-03 1344233241642526161223643561536
cantonese_141005_365168-04 2144245334363356226612313
cantonese_141005_365168-05 4221466613241166462633144
cantonese_141005_365168-06 126461566615641123243314
cantonese_141005_365168-07 3123214222646536214143646653344
cantonese_141005_365168-08 15426313615324631416666152223556
cantonese_141005_365168-09 266213446666121426413262215
cantonese_141005_365168-10 4114363356633626656614132
cantonese_141005_365168-11 6453325614211243633241232
cantonese_141005_365168-12 226644612646413223315441542
cantonese_141005_365168-13 6325261446433614132154223132
cantonese_141005_365168-14 55416121112433425213213433441
cantonese_141005_365168-15 4163661322262124216446134462
cantonese_141005_365168-16 126244223251366111114314
cantonese_141005_365168-17 3234123224454233144163326464
cantonese_141005_365168-18 33236655133616316122241325362
cantonese_141005_365168-19 1545643622321542111445621466
cantonese_141005_365168-20 44612434132311644321154263221244
cantonese_141005_365168-21 265361456263414311116644233
cantonese_141005_365168-22 26641322166562512641426641562121
cantonese_141005_365168-23 4132241126434321611631312
cantonese_141005_365168-24 611254441215456221243125265411
cantonese_141005_365168-25 151233414241321432612551
cantonese_141005_365168-26 6233156625146316142122315412
cantonese_141005_365168-27 243324131216442413263251313
cantonese_141005_365168-28 142626624132411663321431
cantonese_141005_365168-29 126656312526366222663166141336664
cantonese_141005_365168-30 132233266133616661334663611
cantonese_141005_365170-01 21211311244131133616261146
cantonese_141005_365170-02 63114562342311562362412312431
cantonese_141005_365170-04 212215665433222313422563361212
cantonese_141005_365170-05 51521213124134561254526156166264
cantonese_141005_365170-06 663162264661331125643146435656314
